author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,border closure,,,,
1.32309E+18,2021-05-29 08:45:31+00:00, ,1.39856E+18,en,0,0,0,27, ,"RT @historyogi: Johor's economy has effectively been crushed by the continued border closure with Singapore. Huge malls, restaurants &amp; hote‚Ä?
1319560055298150400,2021-05-29 08:40:31+00:00, ,1398559868466851840,en,0,0,0,27, ,RT @historyogi: Johor's economy has effectively been crushed by the continued border closure with Singapore. Huge malls",border closure,,,,
1.09587E+18,2021-05-29 08:40:14+00:00, ,1.39856E+18,en,0,0,0,27, ,"RT @historyogi: Johor's economy has effectively been crushed by the continued border closure with Singapore. Huge malls, restaurants &amp; hote‚Ä?
283081030,2021-05-29 08:38:30+00:00, ,1398559360519839747,en,0,0,0,27, ,RT @historyogi: Johor's economy has effectively been crushed by the continued border closure with Singapore. Huge malls",border closure,,,,
1434917390,2021-05-29 08:38:17+00:00, ,1.39856E+18,en,0,0,0,27, ,"RT @historyogi: Johor's economy has effectively been crushed by the continued border closure with Singapore. Huge malls, restaurants &amp; hote‚Ä?
3223239390,2021-05-29 08:37:36+00:00, ,1398559133767376896,en,46,3,1,27, ,Johor's economy has effectively been crushed by the continued border closure with Singapore. Huge malls",border closure, things aren't improving anytime soon.,,,
219208299,2021-05-28 01:59:54+00:00, ,1.3981E+18,en,2,0,1,0, ,It's an 1 &amp; half year I never meet my parents due to border closure in between Singapore &amp; Malaysia.  I really miss them üò≠üò≠. As of now I only can dua for thier good health. May have Allah SWT bless always amin3 ‚ù§Ô∏èü§≤,border closure,,,,
1.26655E+18,2021-05-23 17:49:52+00:00, ,1.39652E+18,en,1,0,0,0, ,"@AntisocialJW2 Any medical professional who didn't advise immediate border closure failed us. 
So everyone except North Korea and Singapore.",border closure,,,,
22594051,2021-05-19 09:55:02+00:00, ,1.39495E+18,en,3,0,0,0, ,The objective is to reskill workers who lost their jobs following the closure of the Malaysia-Singapore border and to assist them in securing new jobs or a source of income. https://t.co/3T5eeM9CN8,border closure,,,,
1.2979E+18,2021-05-19 09:25:30+00:00, ,1.39495E+18,en,0,0,1,0, ,"@NEFootsteps @travelfish Unlike a lot of Asia, these countries had the time &amp; money to get vaccine prepared. Singapore is 30% (?) vaccinated - an Israel/UK vaccination drive on top of an Oz/Nz border closure is surely the best (only?) option? By putting off jabs now, I wonder if a Pandoras Box is opening",border closure,,,,
8.80112E+17,2021-05-17 14:25:58+00:00, ,1.3943E+18,en,0,0,0,0, ,"Financial, emotional toll of prolonged closure of Singapore-Malaysia border https://t.co/EEkBmgDeIz",border closure,,,,
9.30362E+17,2021-05-16 16:01:27+00:00, ,1.39396E+18,en,0,0,0,0, ,"And with this move, we are almost at full lockdown in #Singapore.

Leaving only border closure and essential service only, as the only 2 more measures we had not implemented.

This will push back my estimate to return to Phase 2, from 2 mths to 4 mths now

https://t.co/6NlSZM6dq6",border closure,,,,
9.30362E+17,2021-05-16 16:00:45+00:00, ,1.39396E+18,en,0,0,0,0, ,"Which means, CB simply means essential services only. 

There is nothing left to implement other than closure of business sans essential services and border closure.

#Singapore

https://t.co/LW1p55u0f7",border closure,,,,
1.17455E+18,2021-05-13 11:14:56+00:00, ,1.3928E+18,en,0,0,0,0, ,"Putting dreams on hold: Young Singaporean relocates to JB to care for grandparents as COVID-19 shuts border
https://t.co/lb8eZdf3Ce
#singapore #COVID19 #coronavirus #singapore",border closure,,,,
8.09083E+17,2021-05-12 07:52:47+00:00, ,1.39239E+18,en,0,0,0,0, ,Putting dreams on hold: Young Singaporean relocates to JB to care for grandparents as COVID-19 ... https://t.co/J0P0XQOZJg #singapore #jobs,border closure,,,,
1.35406E+18,2021-05-08 20:31:19+00:00, ,1.39113E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
271216592,2021-05-07 09:02:06+00:00, ,1.39059E+18,en,0,0,0,0, ,"Singapore ‚Ä?With the recent call to tighten Covid-19 safety measures, many Singaporeans are unhappy. The People's Voice party's founder Lim Tean, in particular, is upset with the choices made by the Government on the border closures.

The Big Fudge!

https://t.co/HkGZuXMhr5 https://t.co/HicPe9ouGN",border closure,,,,
7.80723E+17,2021-05-06 05:49:00+00:00, ,1.39018E+18,en,6,0,1,0, ,"@Sysngn Haven't seen our daughter &amp; family in Singapore for nearly 2 years, &amp; seems Xmas won't be on again. Grandsons missing us &amp; we're so sad. Shall I call border closure into next year "" racist ?"". ü§î Sick of hearing about Indians wanting to return, but choose to leave OZ anyway .",border closure,,,,
1.29708E+18,2021-05-03 17:05:06+00:00, ,1.38926E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.36515E+18,2021-05-03 13:02:21+00:00, ,1.3892E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.31487E+18,2021-05-03 12:33:32+00:00, ,1.3892E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.27678E+18,2021-05-03 09:51:16+00:00, ,1.38916E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.19012E+18,2021-05-03 06:49:15+00:00, ,1.38911E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.23937E+18,2021-05-03 05:56:14+00:00, ,1.3891E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.25903E+18,2021-05-03 05:45:03+00:00, ,1.38909E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.20969E+18,2021-05-03 05:09:19+00:00, ,1.38908E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.37392E+18,2021-05-03 02:59:57+00:00, ,1.38905E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.36082E+18,2021-05-03 02:53:37+00:00, ,1.38905E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.33448E+18,2021-05-02 14:19:08+00:00, ,1.38886E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.36495E+18,2021-05-02 13:26:40+00:00, ,1.38885E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.37929E+18,2021-05-02 11:30:00+00:00, ,1.38882E+18,en,0,0,0,16, ,RT @intlstudentaus: @DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this.‚Ä?,border closure,,,,
1.31647E+18,2021-05-02 11:02:40+00:00, ,1.38881E+18,en,15,0,0,16, ,"@DayaLArshP61 @CISA_National @IEAAustralia @ISANAInc @NAAUC @ScottMorrisonMP definitely a political motive behind this. 1.5yrs of border closure, no execution of any plans be it vaccine passport, Singapore as quarantine hub, victoria opening for students visa holders etc etc.
#InternationalStudentsAustralia 
#LetUsBackToAus
#StudentLivesMatter #depressed",border closure,,,,
1.32273E+18,2021-06-29 11:02:14+00:00, ,1.40983E+18,en,2,0,0,0, ,"@andnowsheisnot @SkyNewsAust Singapore üá∏üá¨ is planning to loosen restrictions including 14 day quarantine and possibly abolish that. They not gonna wait until 2025/2026, like Australia üá¶üá∫, who has longest and most draconian border closure in the world üåé.",border closure,,,,
4555602257,2021-06-21 15:30:16+00:00, ,1.407E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
166565103,2021-06-21 15:09:21+00:00, ,1406992645218521093,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
176751127,2021-06-21 15:06:51+00:00, ,1.40699E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
129495515,2021-06-21 15:05:13+00:00, ,1406991601377984515,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
125031828,2021-06-21 14:41:50+00:00, ,1.40699E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
182070010,2021-06-21 14:38:22+00:00, ,1406984846644219914,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
149821638,2021-06-21 14:30:55+00:00, ,1.40698E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1402657999588495362,2021-06-12 06:31:41+00:00, ,1403600875948498946,en,0,0,0,0, ,@VanessaChan33 @ausgov I question the selection criteria - a S.Korean friend (Singapore PR)",border closure, commenced studies wayyy before the border closure , studying at USyd, was NOT invited to participate until s(he) complained to the Dean!",
7.93348E+17,2021-06-08 14:45:53+00:00, ,1.40228E+18,en,0,0,0,2, ,"RT @sabcatsilver: Bye Singapore, see you in 2 years hopefully! This trip has been so bittersweet between being lucky that we got in before‚Ä?
9093,2021-06-08 10:05:50+00:00, ,1402205219480653824,en,0,0,0,2, ,RT @sabcatsilver: Bye Singapore",border closure,,,,
1009247528,2021-06-08 10:01:15+00:00, ,1.4022E+18,en,153,1,6,2, ,"Bye Singapore, see you in 2 years hopefully! This trip has been so bittersweet between being lucky that we got in before full border closure, to surviving 21days SHN, to being dismayed by the increased racism&amp;xenophobia. I'll miss friends and food, but not",border closure,,,,
59939312,2021-06-05 19:39:31+00:00, ,1.40126E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
203197597,2021-06-05 17:35:13+00:00, ,1401231145619034118,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
9.92743E+17,2021-06-05 17:06:26+00:00, ,1.40122E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
72974746,2021-06-05 16:45:27+00:00, ,1401218621918134272,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
351054960,2021-06-05 16:36:04+00:00, ,1.40122E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
339268818,2021-06-05 16:22:50+00:00, ,1401212930369130496,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
62563651,2021-06-05 16:21:19+00:00, ,1.40121E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
273843704,2021-06-05 16:21:04+00:00, ,1401212486515363850,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1175995321,2021-06-05 16:20:50+00:00, ,1.40121E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
390978672,2021-06-05 16:19:37+00:00, ,1401212119769550848,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
352416970,2021-06-05 16:18:33+00:00, ,1.40121E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
181998134,2021-06-05 16:16:29+00:00, ,1401211330284199937,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
185192332,2021-06-05 16:14:09+00:00, ,1.40121E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
196598557,2021-06-05 16:13:48+00:00, ,1401210658033704963,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
149821638,2021-06-05 16:10:37+00:00, ,1.40121E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
332699508,2021-06-05 16:10:08+00:00, ,1401209734603157506,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
9.88009E+17,2021-06-05 01:00:53+00:00, ,1.40098E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
211514544,2021-06-04 18:10:35+00:00, ,1400877658863513600,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
233142182,2021-06-04 18:01:42+00:00, ,1.40088E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
75053347,2021-06-04 18:01:07+00:00, ,1400875276909879296,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.20645E+18,2021-07-16 14:54:23+00:00, ,1.41605E+18,en,0,0,0,0, ,"Temporary shelter for the numerous homeless in JB.

https://t.co/OKvZUq7O1a https://t.co/niIdKFUlJG",border closure,,,,
112897080,2021-07-15 14:38:55+00:00, ,1.41568E+18,en,19,0,1,0, ,"@rak3re Now you're going too far - check out policies of Singapore, Australia, Taiwan etc. Border closure is a lockdown and can be an effective public health measure. Of course, you should only stick to public health rationale and not use it for other purposes",border closure,,,,
32830446,2021-07-10 16:39:24+00:00, ,1.4139E+18,en,0,1,0,0, ,@jemapelleiche European's expat when read the closure of UAE and Singapore border be like : https://t.co/s8UAF2mUjz,border closure,,,,
9.95141E+17,2021-07-05 07:01:50+00:00, ,1.41194E+18,en,0,0,0,0, ,@drharshvardhan @MoHFW_INDIA @PMOIndia @narendramodi @BJP4India @JPNadda @AmitShah @AyushmanNHA @moayush @PIB_India @PIBHindi Because of emergency travel back to india and border closure I will be unable to take my 2 doze of Pfizer-biontech in Singapore on15th July. Pls suggest the way of securing 2nd dose or guidelines for taking other vaccine in absence of pfizer in india,border closure,,,,
1.41118E+18,2021-08-29 07:32:12+00:00, ,1.43188E+18,en,1,0,0,0, ,@PGeorge9601 @DrAmarMOH @Khairykj @tamys46 @ProfAdeeba @DrDzul Actually I don't understand why still don't let the people travel between JB n singapore after vaccienation Tell the doctors don't be so idealistic. If they so idealistic than they should donate 6 months of their salary to help the people that effected from the closure of border,border closure,,,,
121945622,2021-08-23 12:16:57+00:00, ,1.42978E+18,en,0,0,1,0, ,"@PragmaticInOz @ninadavis @nick_coatsworth Sorry COVID was known about since late Jan-Feb 2020. Vietnam, Singapore, Taiwan, Australia, NZ were all able to avoid mass deaths due to border closure by March 2020. Not knowing by March is simply an excuse.",border closure,,,,
114176351,2021-09-29 15:01:04+00:00, ,1.44323E+18,en,0,0,0,2, ,RT @vandanak1701: @PMOIndia ..Modi ji pls help Indian students studying in Singapore ..they are suffering mentally and emotionally due to b‚Ä?,border closure,,,,
114176351,2021-09-29 15:00:54+00:00, ,1.44323E+18,en,0,0,0,2, ,"RT @vandanak1701: @DrSJaishankar pls help Indian students in Singapore..due to border.. closure
Sir pls ..this is on behalf of Indian paren‚Ä?
1442036657629270022,2021-09-29 11:10:25+00:00, ,1443171301410033666,en,0,0,0,2, ,RT @vandanak1701: @PMOIndia ..Modi ji pls help Indian students studying in Singapore ..they are suffering mentally and emotionally due to b‚Ä?
1442036657629270022,2021-09-29 11:10:18+00:00, ,1443171270481223683,en,0,0,0,2, ,RT @vandanak1701: @DrSJaishankar pls help Indian students in Singapore..due to border.. closure",border closure,,,,
1.44204E+18,2021-09-29 07:02:12+00:00, ,1.44311E+18,en,1,0,0,2, ,@PMOIndia ..Modi ji pls help Indian students studying in Singapore ..they are suffering mentally and emotionally due to border closure as they have not come home for more than a year,border closure,,,,
1.44204E+18,2021-09-29 06:57:09+00:00, ,1.44311E+18,en,0,0,0,2, ,"@DrSJaishankar pls help Indian students in Singapore..due to border.. closure
Sir pls ..this is on behalf of Indian parents whose kids are studying in Singapore",border closure,,,,
1.44223E+18,2021-09-28 09:58:09+00:00, ,1.44279E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1413404560673095686,2021-09-25 06:16:52+00:00, ,1441647876443041796,en,0,0,0,3, ,RT @ungshah: Johor bila lah nak move to phase 2? ",border closure,,,,
9.57934E+17,2021-09-18 01:11:48+00:00, ,1.43903E+18,en,0,0,0,3, ,"RT @ungshah: Johor bila lah nak move to phase 2? 
With the closure of Singapore - Malaysia border, delaying the phase movement will make it‚Ä?
453065656,2021-09-18 00:09:46+00:00, ,1439018777149014018,en,15,0,3,3, ,Johor bila lah nak move to phase 2? ",border closure,,,,
1.22113E+18,2021-09-15 16:36:55+00:00, ,1.43818E+18,en,0,0,1,0, ,"@narendramodi @ScottMorrisonMP Sir,.29 countries have banned entry from India since April 2021. Restricted in 2020, into countries like Singapore, Saudi, Kenya, Canada, USA..we are dying everyday due to border closure. Your PMO does not help. Have all your bilateral relationships disappeared due to Covid?",border closure,,,,
1.22113E+18,2021-09-15 16:20:46+00:00, ,1.43818E+18,en,0,0,0,0, ,"@mygovindia @IndiainSingapor 29 countries have banned entry from India since April 2021. Restricted entry before that into including Singapore, Saudi, Cyprus, Kenya, Canada, USA..we are dying everyday due to border closure . And we continue your chest thumping on vaccination which world does not care abtüòä",border closure,,,,
1.22113E+18,2021-09-15 16:17:10+00:00, ,1.43818E+18,en,0,0,0,0, ,"@iccr_hq @IndianDiplomacy @DrSJaishankar @Vinay1011 @DineshKPatnaik @DDNewslive @airnewsalerts @PIB_India @MEAIndia @MinOfCultureGoI 29 countries have banned entry from India since April 2021. Restricted entry before that into including Singapore, Saudi, Cyprus, Kenya, Canada, USA..we are dying everyday due to border closure . And we continue your chest thumping on vaccination which world does not care abt..",border closure,,,,
1.22113E+18,2021-09-15 16:15:40+00:00, ,1.43817E+18,en,0,0,0,0, ,"@Veniceofeast 29 countries have banned entry from India since April 2021. Restricted entry before that into including Singapore, Saudi, Cyprus, Kenya, Canada, USA..we are dying everyday due to border closure . And we continue your chest thumping on vaccination which world does not care abtüòä",border closure,,,,
1.22113E+18,2021-09-15 16:15:08+00:00, ,1.43817E+18,en,0,0,0,0, ,"@suhasinih 29 countries have banned entry from India since April 2021. Restricted entry before that into including Singapore, Saudi, Cyprus, Kenya, Canada, USA..we are dying everyday due to border closure . And we continue your chest thumping on vaccination which world does not care abt..",border closure,,,,
1.22113E+18,2021-09-15 16:13:56+00:00, ,1.43817E+18,en,0,0,0,0, ,"@jslaternyc 29 countries have banned entry from India since April 2021. Restricted entry before that into including Singapore, Saudi, Cyprus, Kenya, Canada, USA..we are dying everyday due to border closure . And you continue your chest thumping on vaccination which world does not care abtüòä",border closure,,,,
1.27131E+18,2021-09-05 01:18:00+00:00, ,1.43432E+18,en,0,0,2,0, ,@happyeasygo @happyeasygo E-Ticket Order ID : 678934791499949316. Airline PNR - KJ6DUJ. AWAITING REFUND! Singapore to Delhi flight (Indigo 6E-1215) on 30 April 2020 - cancelled due to lockdown &amp; border closure.,border closure,,,,
1.27131E+18,2021-09-05 01:07:13+00:00, ,1.43432E+18,en,0,0,0,0, ,@happyeasygo E-Ticket Order ID: 682643167195045210; Airline PNR YV1KX and Air India ticket number 0983757475463. AWAITING REFUND! Delhi to Singapore flight (AI-380) on 29 March 2020 - cancelled due to lockdown &amp; border closure.,border closure,,,,
857921708,2021-09-02 09:36:26+00:00, ,1.43336E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
3268740744,2021-09-02 05:27:25+00:00, ,1.4333E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
1.29357E+18,2021-09-02 05:22:40+00:00, ,1.4333E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
1.07169E+18,2021-09-02 05:18:49+00:00, ,1.4333E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
3545395213,2021-09-02 04:42:42+00:00, ,1.43329E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
16257370,2021-09-02 04:37:27+00:00, ,1.43329E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
44565852,2021-09-02 04:36:53+00:00, ,1.43329E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
1381656888,2021-09-02 03:00:32+00:00, ,1.43326E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
1644704238,2021-09-02 02:51:04+00:00, ,1.43326E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
473953377,2021-09-02 02:31:24+00:00, ,1.43326E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
405252950,2021-09-02 02:15:25+00:00, ,1.43325E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
1.27071E+18,2021-09-02 00:57:17+00:00, ,1.43323E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
3039745873,2021-09-02 00:12:48+00:00, ,1.43322E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
554953431,2021-09-02 00:05:46+00:00, ,1.43322E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
337503433,2021-09-02 00:03:11+00:00, ,1.43322E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
274898366,2021-09-01 23:05:41+00:00, ,1.4332E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
58061936,2021-09-01 22:40:59+00:00, ,1.4332E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
152139027,2021-09-01 13:56:19+00:00, ,1.43307E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
1.25402E+18,2021-09-01 13:55:43+00:00, ,1.43307E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
82807134,2021-09-01 13:53:53+00:00, ,1.43307E+18,en,0,0,0,34, ,RT @historyogi: The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism inco‚Ä?,border closure,,,,
3223239390,2021-09-01 13:53:04+00:00, ,1.43307E+18,en,54,2,3,34, ,The extreme dependence of Johor's economy on Singapore can be seen in news headlines since the border closure. Tourism income &amp; thousands of jobs have been lost. Johoreans have been forced to either live in high cost SG or give up their jobs &amp; stay home. https://t.co/LDYKpA7Oft https://t.co/7JUyBjKe7a https://t.co/noz0jhfzoH,border closure,,,,
8.09083E+17,2021-10-25 04:48:31+00:00, ,1.4525E+18,en,0,0,0,0, ,"Around 50,000 traders lose jobs due to closure of Chaman crossing at Pak-Af border https://t.co/vhIMEWt6WU #singapore #jobs",border closure,,,,
1.4472E+18,2021-10-12 17:28:26+00:00, ,1.44798E+18,en,0,0,0,0, ,"@ShashiTharoor @IYCKerala Kindly help stranded Indians (Work visa holders and students )to return Singapore.Its been almost two years now, around 4000 Indians stuck in India due the border closure between India and Singapore. No help from any relevant authority in India.We have been reaching out everyone.",border closure,,,,
1.4472E+18,2021-10-12 17:27:35+00:00, ,1.44798E+18,en,0,0,0,0, ,"@shafiksu @ShashiTharoor @srinivasiyc @IYC @IYCKerala @Allavaru Kindly help stranded Indians (Work visa holders and students )to return Singapore.Its been almost two years now, around 4000 Indians stuck in India due the border closure between India and Singapore. No help from any relevant authority in India.We have been reaching out everyone.",border closure,,,,
1.4472E+18,2021-10-10 18:44:35+00:00, ,1.44727E+18,en,0,0,0,0, ,@ShashiTharoor @Jairam_Ramesh @TOIIndiaNews @Reuters There are thousands of Indians (valid resident visa holders )have been stuck in India since March 2020 due to the border closure between India and Singapore. https://t.co/ANoIU0pTOi,border closure,,,,
