author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,S pass
548266359,2020-09-05 01:17:33+00:00, ,1.30205E+18,en,0,0,0,0, ,"Drugs and illicit liquor is a major problem in India. It's the root of underworld, terror funding &amp; cultural decadence. PM @narendramodi take this #Sushant episode to pass Singapore like drug laws &amp; #Phillipines like ground action at every level 4 #NewIndia @AmitShah @PMOIndia",S pass
1.29363E+18,2020-09-04 23:45:10+00:00, ,1.30203E+18,en,0,0,0,10, ,"RT @Quark_Chain: Upcoming Event:

QuarkChain will attend Money 20/20 @money2020 -The world's Leading Payments &amp; Financial Services Innovati¡­",S pass
21947050,2020-09-04 19:13:02+00:00, ,1.30196E+18,en,0,0,0,0, ,Amendments to Minimum Salary Thresholds for Singapore Employment Pass and S Pass Applications and Renewals https://t.co/zGuA0AI6Up | by @KLGates,S pass
17451055,2020-09-04 19:12:02+00:00, ,1.30196E+18,en,0,0,0,0, ,Amendments to Minimum Salary Thresholds for Singapore Employment Pass and S Pass Applications and Renewals https://t.co/OmSaogG4Jt | by @KLGates,S pass
16651046,2020-09-04 18:58:17+00:00, ,1.30196E+18,en,0,0,0,0, ,Amendments to Minimum Salary Thresholds for Singapore Employment Pass and S Pass Applications and Renewals https://t.co/7AiQiihFUn | by @KLGates,S pass
8.21525E+17,2020-09-04 16:24:21+00:00, ,1.30192E+18,en,0,0,0,4, ,RT @ASEANBriefing: Singapore's has increased the minimum qualifying salaries needed for foreign workers to receive the Employment Pass (EP)¡­,S pass
55655935,2020-09-04 14:05:09+00:00, ,1.30188E+18,en,0,0,0,0, ,Amendments to Minimum Salary Thresholds for Singapore Employment Pass and S Pass Application and Renewals https://t.co/0U7P6zRh67 @KLGates,S pass
620106440,2020-09-04 12:05:54+00:00, ,1.30185E+18,en,0,0,0,4, ,RT @ASEANBriefing: Singapore's has increased the minimum qualifying salaries needed for foreign workers to receive the Employment Pass (EP)¡­,S pass
630983333,2020-09-04 11:30:15+00:00, ,1.30185E+18,en,3,0,0,4, ,"Singapore's has increased the minimum qualifying salaries needed for foreign workers to receive the Employment Pass (EP) and S Pass permits to encourage employing local workers.  https://t.co/0JNwvzhWVO

#Singapore #ASEAN #employment #COVID19 #HR",S pass
8.09083E+17,2020-09-04 07:52:10+00:00, ,1.30179E+18,en,0,0,0,0, ,Amendments to Minimum Salary Thresholds for Singapore Employment Pass and S Pass ... https://t.co/QME4AeLccE #singapore #jobs,S pass
122900086,2020-09-04 07:12:43+00:00, ,1.30178E+18,en,0,0,0,1, ,"RT @zachariahseet: also, can i just remark that they've embodied the singapore education system really well. it's like back then when my te¡­",S pass
1.14677E+18,2020-09-04 07:00:01+00:00, ,1.30178E+18,en,0,0,0,0, ,"Hiring practices of companies will be review by the Ministry of Manpower , as well as those whose Employment Pass and S Pass workforce are ¡°overly concentrated¡± from a single foreign nationality source

#singapore #BusinessNews
#economy #unemployment 

https://t.co/ICIqz1Fppf",S pass
9.54209E+17,2020-09-04 06:41:57+00:00, ,1.30177E+18,en,0,0,0,0, ,"Business owners in F&amp;B, retail and construction raise concerns about rise in S Pass qualifying salary https://t.co/SPc1h76pNQ",S pass
1.00578E+18,2020-09-04 01:52:34+00:00, ,1.3017E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
342031964,2020-09-03 23:44:01+00:00, ,1.30167E+18,en,1,0,1,0, ,"@SeanMastersons She thinks that just bc her friends in Singapore said it wasn't racist this gives her a racist pass. She has yet 2 come 2 our home 2 apologize, if she does I'm gonna make her explain 2 me Y she's sorry.",S pass
2895122816,2020-09-03 22:41:01+00:00, ,1.30165E+18,en,0,0,0,0, ,Amendments to Minimum Salary Thresholds for Singapore Employment Pass and S Pass Application and Renewals https://t.co/wLt91tzPaF,S pass
1.04389E+18,2020-09-03 18:22:25+00:00, ,1.30159E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
310614857,2020-09-03 18:11:38+00:00, ,1.30158E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.30158E+18,2020-09-03 18:07:36+00:00, ,1.30158E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
2296972651,2020-09-03 17:26:31+00:00, ,1.30157E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
1.28006E+18,2020-09-03 17:17:14+00:00, ,1.30157E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.25206E+18,2020-09-03 17:15:43+00:00, ,1.30157E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.26191E+18,2020-09-03 14:55:44+00:00, ,1.30153E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
224653956,2020-09-03 14:53:24+00:00, ,1.30153E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
124744116,2020-09-03 10:38:37+00:00, ,1.30147E+18,en,0,0,0,2, ,"RT @ladymissazira: Singapore's dependence on foreign migrant workers, especially Employment Pass (SGD 4,500/month and above) is interesting¡­",S pass
2836261278,2020-09-03 10:30:57+00:00, ,1.30147E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
60223604,2020-09-03 10:08:31+00:00, ,1.30146E+18,en,0,0,0,2, ,"RT @ladymissazira: Singapore's dependence on foreign migrant workers, especially Employment Pass (SGD 4,500/month and above) is interesting¡­",S pass
102920853,2020-09-03 10:06:23+00:00, ,1.30146E+18,en,3,0,1,2, ,"Singapore's dependence on foreign migrant workers, especially Employment Pass (SGD 4,500/month and above) is interesting. https://t.co/1DwaEmGO3y",S pass
1454585162,2020-09-03 08:55:27+00:00, ,1.30144E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
8.09083E+17,2020-09-03 07:52:31+00:00, ,1.30143E+18,en,0,0,0,0, ,"Business owners in F&amp;B, retail and construction raise concerns about rise in S Pass qualifying salary https://t.co/pqc57MPqWV #singapore #jobs",S pass
2326743085,2020-09-03 07:35:36+00:00, ,1.30142E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
1.19785E+18,2020-09-03 07:30:45+00:00, ,1.30142E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
2941958906,2020-09-03 07:27:52+00:00, ,1.30142E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
1453896170,2020-09-03 07:26:52+00:00, ,1.30142E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
407560423,2020-09-03 07:26:34+00:00, ,1.30142E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
21071383,2020-09-03 07:25:13+00:00, ,1.30142E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
31066498,2020-09-03 07:24:31+00:00, ,1.30142E+18,en,0,0,0,15, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡­",S pass
1619325942,2020-09-03 07:24:09+00:00, ,1.30142E+18,en,21,1,0,15, ,"[JUST IN] MOH has confirmed 48 new cases of Covid-19 in Singapore, as of 12pm on Sep 2.

There are 2 community cases, 1 S¡¯porean and 1 Work Pass Holder.

There are also 5 imported cases.

Total no. of cases in Singapore: 56,908. #COVID19",S pass
261037494,2020-09-03 06:12:32+00:00, ,1.3014E+18,en,0,0,0,0, ,"Business owners in F&amp;B, retail and construction raise concerns about rise in S Pass qualifying salary https://t.co/DuatNCO9lz https://t.co/F8zf1AhXOk",S pass
1.10171E+18,2020-09-03 04:39:20+00:00, ,1.30138E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.24141E+18,2020-09-03 04:23:44+00:00, ,1.30138E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
3196089602,2020-09-03 04:00:49+00:00, ,1.30137E+18,en,0,0,0,0, ,SG firms on raised salary criteria https://t.co/iz1ZG3Gzy8,S pass
1.07954E+18,2020-09-03 03:21:52+00:00, ,1.30136E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
56625758,2020-09-03 03:13:14+00:00, ,1.30136E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.24782E+18,2020-09-03 03:11:11+00:00, ,1.30136E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
2921732329,2020-09-03 02:12:47+00:00, ,1.30134E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1482184597,2020-09-03 02:10:00+00:00, ,1.30134E+18,en,0,0,0,0, ,"Business owners in F&amp;B, retail and construction raise concerns about rise in S Pass qualifying salary https://t.co/sE1cner2SM",S pass
1.16373E+18,2020-09-03 01:58:10+00:00, ,1.30134E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
44290654,2020-09-03 01:53:14+00:00, ,1.30134E+18,en,0,0,0,0, ,"Business owners in F&amp;B, retail and construction raise concerns about rise in S Pass qualifying salary https://t.co/EZAScr9DWD",S pass
38400130,2020-09-02 22:26:04+00:00, ,1.30129E+18,en,1,1,3,2, ,"Business owners in F&amp;B, retail and construction raise concerns about rise in S Pass qualifying salary https://t.co/788p0i3wHh https://t.co/VVybYDbwPz",S pass
2887960475,2020-09-02 18:40:43+00:00, ,1.30123E+18,en,0,0,0,0, ,"¡°China¡¯s greatest vulnerability in its strategy to dominate the Indian Ocean¡ªand thereby India¡ªis the Malacca Strait, a narrow sea lane separating Singapore and Sumatra, through which so much marine traffic must pass that it¡¯s both¡­https://t.co/EBerAbjuAn https://t.co/2bw91sIXjc",S pass
1630706994,2020-09-02 18:02:24+00:00, ,1.30122E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
386190937,2020-09-02 17:38:57+00:00, ,1.30121E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.28883E+18,2020-09-02 17:14:42+00:00, ,1.30121E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
60543202,2020-09-02 17:12:34+00:00, ,1.30121E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.10176E+18,2020-09-02 17:04:26+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.2438E+18,2020-09-02 17:02:31+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
183927927,2020-09-02 17:02:11+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.29427E+18,2020-09-02 16:51:12+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
309497081,2020-09-02 16:50:46+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.24271E+18,2020-09-02 16:48:28+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.28804E+18,2020-09-02 16:39:08+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.1839E+18,2020-09-02 16:38:56+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.3012E+18,2020-09-02 16:35:51+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
253434484,2020-09-02 16:32:01+00:00, ,1.3012E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
81601490,2020-09-02 16:15:03+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.30051E+18,2020-09-02 16:06:29+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
361096315,2020-09-02 15:57:09+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
314817777,2020-09-02 15:57:03+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
140659563,2020-09-02 15:56:50+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
3034869770,2020-09-02 15:55:45+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
98418865,2020-09-02 15:52:46+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
1.20624E+18,2020-09-02 15:52:03+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
8.58167E+17,2020-09-02 15:51:14+00:00, ,1.30119E+18,en,0,0,0,46, ,"RT @pearlc9: @DrSJaishankar 
Please help Indian Singapore Pass Holders get more entry approvals from Singapore MOM. We are trying hard to r¡­",S pass
2296972651,2020-09-02 12:22:52+00:00, ,1.30113E+18,en,0,0,0,8, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 49 new cases of Covid-19 in Singapore, as of 12pm on Sep. 2.

There are 3 community cases, 1¡­",S pass
2836261278,2020-09-02 11:05:23+00:00, ,1.30111E+18,en,0,0,0,8, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 49 new cases of Covid-19 in Singapore, as of 12pm on Sep. 2.

There are 3 community cases, 1¡­",S pass
1.26734E+18,2020-09-02 09:26:05+00:00, ,1.30109E+18,en,3,0,1,0, ,"@mikhailhkmy What's worse is that we have just too many PRC here, as employment pass holders and PERMANENT RESIDENTS! Singapore is a Democratic Society but ruled by as if its a communist regime. Masks suppose to be donated by Taiwan was rejected but those from China was accepted...????????",S pass
1.21079E+18,2020-09-02 08:30:53+00:00, ,1.30108E+18,en,0,0,0,8, ,"RT @MothershipSG: [JUST IN] MOH has confirmed 49 new cases of Covid-19 in Singapore, as of 12pm on Sep. 2.

There are 3 community cases, 1¡­",S pass
227195141,2020-10-29 23:59:57+00:00, ,1.32197E+18,en,17,1,5,4, ,"Singapore has now included Victoria in a travel bubble arrangement, along with mainland China. It means Victorian's can technically apply for an air travel pass to enter the country quarantine-free from November 6. https://t.co/XkiaY0Npdp",S pass
25887412,2020-10-29 23:59:57+00:00, ,1.32197E+18,en,29,3,5,8, ,"Singapore has now included Victoria in a travel bubble arrangement, along with mainland China. It means Victorian's can technically apply for an air travel pass to enter the country quarantine-free from November 6. https://t.co/0D4VWXb0OL",S pass
999495786,2020-10-29 20:30:28+00:00, ,1.32191E+18,en,0,0,0,0, ,"Starting in 2022, Singapore residents will be able to pass through local immigration checkpoints with an iris and facial scan rather than a passport. Plans for this new clearance follow trials at Changi Airport¡¯s Terminal 4 that started late last year
 
https://t.co/JIymEBxmOT",S pass
115624161,2020-10-29 15:06:41+00:00, ,1.32183E+18,en,0,0,0,0, ,"UPDATE: Of today's imported cases, two are Singaporeans who returned from India, and one is a dependant¡¯s pass holder who arrived from Switzerland. https://t.co/MBPRaWdhHZ https://t.co/XaYRiUxsUP",S pass
1.32183E+18,2020-10-29 14:59:15+00:00, ,1.32183E+18,en,0,0,1,0, ,"@DrSJaishankar Sir, we appreciate Singapore's restriction on entry of visitors in view of Covid-19.There are students with student pass being rejected entry.  Universities have started classes. Arrangements for the acceptance of students MOE  entry approvals will be very helpful.",S pass
292898515,2020-10-29 14:35:16+00:00, ,1.32182E+18,en,0,0,0,2, ,RT @ChannelNewsAsia: Among Singapore's new imported #COVID19 cases is a special pass holder from the Philippines who arrived to board a shi¡­,S pass
38400130,2020-10-29 14:31:32+00:00, ,1.32182E+18,en,3,0,1,2, ,Among Singapore's new imported #COVID19 cases is a special pass holder from the Philippines who arrived to board a ship docked here https://t.co/Z4BbhbD9BA https://t.co/0h0YjfI9RY,S pass
62717612,2020-10-29 10:37:34+00:00, ,1.32176E+18,en,0,0,0,0, ,Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/41nPsAWYo1,S pass
1.29545E+18,2020-10-29 01:57:41+00:00, ,1.32163E+18,en,0,0,1,0, ,"¡°When people say ¡°ask the people¡± it¡¯s rubbish.   Do you honestly believe that the chap who can¡¯t pass primary school exams knows the consequence of his choice? What people want is homes, medicine, jobs, schools.¡±  Lee Kuan Yew, Singapore Prime Minister.",S pass
1.2043E+18,2020-10-29 00:47:16+00:00, ,1.32161E+18,en,0,0,0,0, ,"Residents can pass through S'pore immigrations without using passports from 2022
Follow @SingaporeMalayalees
Tag #singaporemalayalees
https://t.co/mSU5bybQhT",S pass
3668726953,2020-10-28 09:12:04+00:00, ,1.32138E+18,en,0,0,0,1, ,"It¡¯s rude to not share, so pass along this message: KFC 1-for-1 Zinger from now till 30 Oct!?
https://t.co/Ctwr4qLcKi https://t.co/WMQSmsJOt5",S pass
2895900439,2020-10-28 08:15:36+00:00, ,1.32136E+18,en,0,0,0,16, ,RT @TODAYonline: Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/1pxvQhzOiz https://t.co/7HVT¡­,S pass
285096289,2020-10-28 07:19:17+00:00, ,1.32135E+18,en,0,0,0,0, ,"#sgelection: Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/99QHsIipL2, see more https://t.co/X2cxXsanhB",S pass
138197517,2020-10-28 06:45:08+00:00, ,1.32134E+18,en,0,0,0,1, ,"RT @qazimzim: You may quickly pass through the Singapore customs at Woodlands, but when you reach across the border.... another story. 
You¡­",S pass
100277277,2020-10-28 06:37:20+00:00, ,1.32134E+18,en,1,0,0,1, ,"You may quickly pass through the Singapore customs at Woodlands, but when you reach across the border.... another story. 
You will be busy facial scanning everyone's sian faces. 

https://t.co/zHGsWeYJGf",S pass
271351049,2020-10-28 06:13:13+00:00, ,1.32133E+18,en,0,0,0,16, ,RT @TODAYonline: Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/1pxvQhzOiz https://t.co/7HVT¡­,S pass
169312458,2020-10-28 05:50:56+00:00, ,1.32133E+18,en,0,0,0,16, ,RT @TODAYonline: Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/1pxvQhzOiz https://t.co/7HVT¡­,S pass
56528129,2020-10-28 05:50:46+00:00, ,1.32133E+18,en,0,0,0,0, ,Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/7HTSPkwNi9 via @TODAYonline,S pass
1.11836E+18,2020-10-28 05:34:11+00:00, ,1.32132E+18,en,0,0,0,16, ,RT @TODAYonline: Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/1pxvQhzOiz https://t.co/7HVT¡­,S pass
9.08975E+17,2020-10-28 05:30:54+00:00, ,1.32132E+18,en,0,0,0,16, ,RT @TODAYonline: Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/1pxvQhzOiz https://t.co/7HVT¡­,S pass
299109322,2020-10-28 05:28:52+00:00, ,1.32132E+18,en,0,0,0,16, ,RT @TODAYonline: Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/1pxvQhzOiz https://t.co/7HVT¡­,S pass
41085467,2020-10-28 05:25:33+00:00, ,1.32132E+18,en,17,4,0,16, ,Residents can pass through S'pore immigrations without using passports from 2022 https://t.co/1pxvQhzOiz https://t.co/7HVTBMuaE0,S pass
217506490,2020-10-27 15:07:49+00:00, ,1.32111E+18,en,0,0,0,0, ,"This is being tested for some of ours and Cathay Pacific's flights to Hong Kong, London, Singapore and New York. https://t.co/5JNeGdXc38 https://t.co/dLwDrd14jZ",S pass
2402578974,2020-10-27 14:51:43+00:00, ,1.3211E+18,en,0,0,0,0, ,"I was a scrawny introvert who barely managed to pass my IPPT. Luckily, I did - and it shortened my mandatory stint in the Singapore Armed Forces to 2 years and 4 months. 

I enlisted alone when I was 18 too. Having the tenacity to emerge stronger? That's a valuable trait ? https://t.co/8MaKGB09oH",S pass
229818514,2020-10-27 04:24:41+00:00, ,1.32094E+18,en,14,0,4,0, ,"Good morning
Yesterday night when Singapore SGX was 11737 ,i wrote 
My SGX  11733
operator respect both SGX  after open at  11807 &amp; saw bounce also TILL 11816.73

11816.73  was yesterday VIX value
that's too done

waiting to watch some time pass game by operator",S pass
8.086E+17,2020-10-27 01:11:47+00:00, ,1.3209E+18,en,1,0,0,0, ,"LIVE NOW Keynotes at #TelecomsWorldAsia  Join Rahul Atri Managing Director, Rakuten Mobile Singapore  as he discusses - The world¡¯s first end to end cloud native networks. Log on to the platform Log on now at https://t.co/T3XLSknfhm.
Register FREE PASS: https://t.co/8yaW1sMIzV https://t.co/OhnXKrzN7x",S pass
292898515,2020-10-26 15:55:14+00:00, ,1.32076E+18,en,0,0,0,2, ,RT @ChannelNewsAsia: Singapore's imported #COVID19 cases involve a 1-year-old who travelled from UAE and a 21-year-old student pass holder¡­,S pass
38400130,2020-10-26 15:52:07+00:00, ,1.32076E+18,en,4,0,0,2, ,Singapore's imported #COVID19 cases involve a 1-year-old who travelled from UAE and a 21-year-old student pass holder from France https://t.co/qrgGKumJuM https://t.co/mGdeZSzYIS,S pass
12121232,2020-10-24 11:19:01+00:00, ,1.31996E+18,en,1,0,1,0, ,"Singapore¡¯s TraceTogether tokens: pass

Apple¡¯s unconfirmed AirTags: GIMME

Clearly I¡¯m biased",S pass
9.68971E+17,2020-10-22 15:59:01+00:00, ,1.31931E+18,en,0,0,0,0, ,"This is being tested for some of ours and Cathay Pacific's flights to Hong Kong, London, Singapore and New York. https://t.co/CJJE11UxEi https://t.co/uaqPT07k57",S pass
140519374,2020-10-22 10:59:32+00:00, ,1.31923E+18,en,3,0,0,0, ,"@leehsienloong Dear Prime Minister Sir, Singapore MOM is not allowing entry approval to Indian long term visit pass holders. My family's case is among hundreds who are stuck in India are unable to come back to Singapore as approvals are not granted. Kindly look into this! TY",S pass
1.303E+18,2020-10-22 03:49:39+00:00, ,1.31912E+18,en,0,0,0,0, ,#Singapore It's time to abolish CECA https://t.co/gKpfwDehp0 #sgelection #sgelections #sgpolitics #SG,S pass
52825760,2020-10-22 00:07:04+00:00, ,1.31907E+18,en,0,0,0,0, ,pass...... Singapore Airlines is launching the new world's longest flight that will see flyers spending almost 19 hours on a plane nonstop https://t.co/s94ddskIKy via @Yahoo,S pass
274557702,2020-10-21 13:53:22+00:00, ,1.31891E+18,en,0,0,0,3, ,RT @ChannelNewsAsia: An Egyptian man who arrived on a short-term visit pass to get married is among Singapore's new imported #COVID19 cases¡­,S pass
38400130,2020-10-21 13:31:11+00:00, ,1.31891E+18,en,9,2,2,3, ,An Egyptian man who arrived on a short-term visit pass to get married is among Singapore's new imported #COVID19 cases https://t.co/rFzQuZ6rmp https://t.co/btBE5umMGT,S pass
57654068,2020-10-21 13:21:02+00:00, ,1.31891E+18,en,0,0,0,0, ,Life is not about waiting for the storms to pass: it¡¯s about learning how to ride in the rain ?#motorcyclesofinstagram #triumphmotorcycles #yamahamotorcycles #hondamotorcycles @ Singapore https://t.co/7g4OfCAuvi,S pass
1.31737E+18,2020-10-21 10:56:21+00:00, ,1.31887E+18,en,0,0,0,1, ,RT @leeseongwee: @NikkeiAsia #DolphinTrust #GermanPropertyGroup #UK #Ireland #SouthKorea #HongKong #Singapore #Malaysia A video clip from 2¡­,S pass
